RxNorm,979492,losartan potassium 50 MG Oral Tablet,chf_meds_HFmEF|Ace Arb|chf_meds_HFrEF_NYHA4|chf_meds|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,979494,losartan potassium 50 MG Oral Tablet [Cozaar],Ace Arb
RxNorm,993452,1 ML denosumab 60 MG/ML Prefilled Syringe,Surgery_Therapy_Breast
RxNorm,993770,Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,996740,Memantine hydrochloride 2 MG/ML Oral Solution,Dementia
RxNorm,997223,Donepezil hydrochloride 10 MG Oral Tablet,Dementia
RxNorm,997488,Fexofenadine hydrochloride 30 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,997501,Fexofenadine hydrochloride 60 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,999998,Leronlimab 700 MG Injection,medications
RxNorm,999999,Lenzilumab 200 MG IV,medications
SNOMED-CT,10029008,Suicide precautions,Self Harm|Veteran Self Harm
SNOMED-CT,102263004,Eggs (edible) (substance),Allergy Incidence
SNOMED-CT,103744005,Administration of intravenous fluids,Colorectal Cancer
SNOMED-CT,103746007,Heparin therapy (procedure),treat_blood_clot
SNOMED-CT,103750000,Sleep apnea assessment (procedure),Sleep Apnea
SNOMED-CT,10383002,Counseling for termination of pregnancy,Pregnancy
SNOMED-CT,104091002,Hemogram  automated  with RBC  WBC  Hgb  Hct  Indices  Platelet count  and manual WBC differential,Pregnancy
SNOMED-CT,104173009,Sputum Culture,Cystic Fibrosis
SNOMED-CT,104308009,Serologic test for Toxoplasma gondii (procedure),hiv_baseline
SNOMED-CT,104326007,Measurement of Varicella-zoster virus antibody,Pregnancy
SNOMED-CT,104375008,Hepatitis C antibody  confirmatory test,Pregnancy
SNOMED-CT,104435004,Screening for occult blood in feces (procedure),Colorectal Cancer
SNOMED-CT,10509002,Acute bronchitis (disorder),Bronchitis
SNOMED-CT,105531004,Housing unsatisfactory (finding),SDoH HRSN
SNOMED-CT,108219001,Physician visit with evaluation AND/OR management service (procedure),Cerebral Palsy
SNOMED-CT,108243003,Sleep disorder test AND/OR procedure (procedure),Sleep Apnea
SNOMED-CT,108290001,Radiation oncology AND/OR radiotherapy (procedure),Surgery_Therapy_Breast
SNOMED-CT,10888001,Liquid diet,Colorectal Cancer
SNOMED-CT,10939881000119105,Unhealthy alcohol drinking behavior (finding),substance use screening
SNOMED-CT,109838007,Overlapping malignant neoplasm of colon,Colorectal Cancer
SNOMED-CT,110030002,Concussion injury of brain (disorder),Injuries
SNOMED-CT,110359009,Intellectual disability (disorder),Cerebral Palsy
SNOMED-CT,110467000,Pre-surgery testing (procedure),preoperative
SNOMED-CT,111088007,Latex (substance),Environmental Allergy Incidence
SNOMED-CT,111282000,Acute respiratory insufficiency (disorder),outcomes
SNOMED-CT,111287006,Tricuspid valve regurgitation (disorder),vhd_tricuspid
SNOMED-CT,112001000119100,positive screening for PHQ-9,Veteran MDD
SNOMED-CT,112011000119102,negative screening for PHQ9,Veteran MDD
SNOMED-CT,1121000119107,Chronic neck pain (finding),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,11218009,Infection caused by Pseudomonas aeruginosa,Cystic Fibrosis
SNOMED-CT,112790001,Nasal sinus endoscopy (procedure),Sinusitis
SNOMED-CT,112798008,Insertion of endotracheal tube (procedure),admission
SNOMED-CT,113076002,Oral Glucose Tolerance Test,Cystic Fibrosis
SNOMED-CT,113120007,Interstitial brachytherapy (procedure),Surgery_Therapy_Breast
SNOMED-CT,11466000,Cesarean section,Pregnancy
SNOMED-CT,1151000175103,Dietary approaches to stop hypertension diet,Hypertension
SNOMED-CT,1155885007,Repair of aortic valve (procedure),SAVRr_Operation
SNOMED-CT,1156892006,Scheduling of follow up appointment (procedure),postop|savrr_postop
SNOMED-CT,116861002,Transfusion of fresh frozen plasma (procedure),or_blood|postop_blood
SNOMED-CT,116863004,Transfusion of red blood cells (procedure),outcomes
SNOMED-CT,117010004,Urine culture,Pregnancy|UTI_Labs
SNOMED-CT,117015009,Throat culture (procedure),Sore Throat
SNOMED-CT,1171000175109,Increased physical activity,MEND Program
SNOMED-CT,118001005,Streptococcus pneumoniae group B antigen assay,Pregnancy
SNOMED-CT,11816003,Diet education (procedure),Dialysis
SNOMED-CT,119481000119105,History of aortic valve repair (situation),SAVRr_Operation
SNOMED-CT,120991000119102,History of undergoing in utero procedure while a fetus (situation),Spina Bifida
SNOMED-CT,122460008,Reexploration procedure (procedure),postop
SNOMED-CT,122548005,Biopsy of breast (procedure),Breast_cancer
SNOMED-CT,1231000119100,History of aortic valve replacement (situation),SAVRr_Operation|operation
SNOMED-CT,124171000119105,Chronic intractable migraine without aura,Opioid Addiction
SNOMED-CT,125601008,Injury of knee (disorder),Injuries
SNOMED-CT,125605004,Fracture of bone (disorder),Injuries
SNOMED-CT,126906006,Neoplasm of prostate,Veteran Prostate Cancer
SNOMED-CT,127013003,Disorder of kidney due to diabetes mellitus (disorder),kidney conditions
SNOMED-CT,12719002,Platelet transfusion (procedure),or_blood|postop_blood
SNOMED-CT,127295002,Traumatic brain injury (disorder),Veteran mild TBI
SNOMED-CT,127783003,Spirometry (procedure),COPD
SNOMED-CT,128188000,Cerebral palsy (disorder),Cerebral Palsy
SNOMED-CT,128302006,Chronic hepatitis C (disorder),hiv_baseline
SNOMED-CT,128613002,Seizure disorder,Epilepsy
SNOMED-CT,129574000,Postoperative myocardial infarction (disorder),outcomes
SNOMED-CT,129721000119106,Acute renal failure on dialysis (disorder),outcomes
SNOMED-CT,132281000119108,Acute deep venous thrombosis (disorder),diagnose_blood_clot|end_outcomes
SNOMED-CT,133899007,Postoperative care (regime/therapy),Pregnancy|Female Sterilization|Colorectal Cancer|Injuries|COPD
SNOMED-CT,133900002,Intraoperative care (regime/therapy),SAVRr_Operation|operation
SNOMED-CT,133901003,Burn care,Injuries
SNOMED-CT,133918004,Comfort measures,Veteran Lung Cancer|Lung Cancer
SNOMED-CT,134435003,Routine antenatal care,Pregnancy
SNOMED-CT,13569004,Transfusion of plasma (procedure),medications
SNOMED-CT,135892000,Antenatal education,Pregnancy
SNOMED-CT,13995008,Amputation of right arm,amputations
SNOMED-CT,14152002,Intravenous infusion (procedure),Cystic Fibrosis
SNOMED-CT,14736009,History and physical examination with evaluation and management of patient (procedure),UTI_ED_Bundle
SNOMED-CT,14760008,Constipation (finding),Cerebral Palsy
SNOMED-CT,14768001,Peripheral blood smear interpretation,anemia_sub
SNOMED-CT,1501000119109,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),eye conditions
SNOMED-CT,1505002,Hospital admission for isolation (procedure),admission
SNOMED-CT,15081005,Pulmonary rehabilitation (regime/therapy),COPD
SNOMED-CT,15220000,Laboratory test (procedure),postop|Myocardial Infarction|savrr_postop|hiv_baseline
SNOMED-CT,1551000119108,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),eye conditions
SNOMED-CT,156073000,Complete miscarriage (disorder),Pregnancy
SNOMED-CT,1571000087109,Ultrasonography of bilateral breasts (procedure),Breast_cancer
SNOMED-CT,157141000119108,Proteinuria due to type 2 diabetes mellitus (disorder),kidney conditions
SNOMED-CT,15724005,Fracture of vertebral column without spinal cord injury,Injuries
SNOMED-CT,157265008,Dislocation of hip joint (disorder),Cerebral Palsy
SNOMED-CT,15777000,Prediabetes,Metabolic Syndrome Standards of Care
SNOMED-CT,15802004,Dystonia (disorder),Cerebral Palsy
SNOMED-CT,160670007,Diabetic diet,Metabolic Syndrome Standards of Care
SNOMED-CT,160701002,Social migrant (finding),SDoH HRSN
SNOMED-CT,160903007,Full-time employment (finding),SDoH HRSN
SNOMED-CT,160904001,Part-time employment (finding),SDoH HRSN
SNOMED-CT,160968000,Risk activity involvement (finding),substance use screening
SNOMED-CT,16114001,Fracture of ankle,Injuries
SNOMED-CT,161621004,History of upper limb amputation (situation),amputations
SNOMED-CT,161622006,History of lower limb amputation (situation),amputations
SNOMED-CT,161665007,History of renal transplant (situation),Kidney Transplant
SNOMED-CT,161679004,History of artificial joint (situation),Total Joint Replacement
SNOMED-CT,161744009,Past pregnancy history of miscarriage (situation),Pregnancy
SNOMED-CT,162573006,Suspected lung cancer (situation),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,162673000,General examination of patient (procedure),EncounterModule
SNOMED-CT,162676008,Brief general examination (procedure),anemia_sub
SNOMED-CT,162864005,Body mass index 30+ - obesity (finding),Wellness Encounters
SNOMED-CT,165197003,Diagnostic assessment (procedure),Myocardial Infarction
SNOMED-CT,165355002,Patient informed - test result (situation),UTI_Lab_Follow_Up
SNOMED-CT,165829005,Gonorrhea infection titer test (procedure),Pregnancy
SNOMED-CT,166001,Behavioral therapy (regime/therapy),Cerebral Palsy
SNOMED-CT,16602611000119108,Awaiting transplantation of lung (situation),Cystic Fibrosis
SNOMED-CT,167226008,Urine dipstick test (procedure),UTI_Labs
SNOMED-CT,167252002,Urine pregnancy test (procedure),hiv_baseline
SNOMED-CT,167271000,Urine protein test,Pregnancy
SNOMED-CT,167995008,Sputum microscopy (procedure),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,169230002,Ultrasound scan for fetal viability,Pregnancy
SNOMED-CT,169553002,Insertion of subcutaneous contraceptive,Implant Contraceptive|Contraceptive Maintenance
SNOMED-CT,169673001,Antenatal RhD antibody screening,Pregnancy
SNOMED-CT,169690007,Rubella screening,Pregnancy
SNOMED-CT,169762003,Postnatal visit,Pregnancy
SNOMED-CT,16983000,Death in hospital (event),Acute Myeloid Leukemia for PCOR Research
SNOMED-CT,170615005,Home nebulizer (physical object),COPD
SNOMED-CT,170836005,Allergic disorder monitoring,Allergy Immunotherapy
SNOMED-CT,170837001,Allergic disorder initial assessment,Allergy Immunotherapy
SNOMED-CT,170838006,Allergic disorder follow-up assessment,Allergy Immunotherapy
SNOMED-CT,171121004,Human immunodeficiency virus screening (procedure),hiv_screening
SNOMED-CT,171122006,Hepatitis B screening (procedure),hiv_baseline
SNOMED-CT,171126009,Tuberculosis screening (procedure),hiv_baseline
SNOMED-CT,171128005,Venereal disease screening (procedure),hiv_baseline
SNOMED-CT,171131006,Meningocele (disorder),Spina Bifida
SNOMED-CT,171207006,Depression screening (procedure),Pregnancy|depression screening
SNOMED-CT,171231001,Asthma screening,Asthma
SNOMED-CT,173160006,Diagnostic fiberoptic bronchoscopy (procedure),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,1734006,Fracture of the vertebral column with spinal cord injury,Injuries
SNOMED-CT,173521004,Transposition of submandibular duct (procedure),Cerebral Palsy
SNOMED-CT,177157003,Spontaneous breech delivery,Pregnancy
SNOMED-CT,177765008,Opening of chest (procedure),details
SNOMED-CT,17881005,Cauterization of choroid plexus (procedure),Spina Bifida
SNOMED-CT,180030006,Amputation of left foot,amputations
SNOMED-CT,180178009,Continuous subcutaneous infusion of insulin (procedure),or_labs_meds
SNOMED-CT,180207008,Intravenous blood transfusion of packed cells (procedure),anemia_sub
SNOMED-CT,180256009,Subcutaneous immunotherapy,Allergy Immunotherapy
SNOMED-CT,180325003,Direct current cardioversion (procedure),Atrial Fibrillation
SNOMED-CT,182678001,Allergen immunotherapy (regime/therapy),Allergy Immunotherapy
SNOMED-CT,182777000,Monitoring of patient (regime/therapy),Cerebral Palsy
SNOMED-CT,182809008,Renal function monitoring (regime/therapy),Kidney Transplant
SNOMED-CT,182810003,Intensive care monitoring (regime/therapy),postop|savrr_postop
SNOMED-CT,182813001,Emergency treatment (procedure),Opioid Addiction
SNOMED-CT,182836005,Review of Medication (procedure),Cerebral Palsy
SNOMED-CT,18286008,Catheter ablation of tissue of heart (procedure),Atrial Fibrillation
SNOMED-CT,182964004,Terminal care,Veteran Lung Cancer|Lung Cancer
SNOMED-CT,183051005,Recommendation to rest,Female Sterilization|Male Sterilization|Injuries
SNOMED-CT,183063000,Low salt diet education,Congestive Heart Failure|Dialysis|Veteran Hyperlipidemia
SNOMED-CT,1831000175103,Every twelve hours as required (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,183301007,Physical exercises (regime/therapy),Congestive Heart Failure|Rheumatoid Arthritis|Gout|Veteran Hyperlipidemia
SNOMED-CT,183401008,Anti-suicide psychotherapy,Self Harm|Veteran Self Harm|Veteran PTSD
SNOMED-CT,183402001,Potential suicide care (regime/therapy),Veteran PTSD
SNOMED-CT,183418007,Social case work (regime/therapy),Home Health Treatment
SNOMED-CT,183444007,Referral for further care (procedure),UTI_Telemed_Path|UTI_Ambulatory
SNOMED-CT,183450002,Admission to burn unit,Injuries
SNOMED-CT,183452005,Emergency hospital admission (procedure),Opioid Addiction
SNOMED-CT,183460006,Obstetric emergency hospital admission,Pregnancy
SNOMED-CT,183478001,Emergency hospital admission for asthma,Asthma
SNOMED-CT,183495009,Non-urgent orthopedic admission,Total Joint Replacement|Injuries
SNOMED-CT,183519002,Referral to cardiology service (procedure),cabg_sequence|CABG referral
SNOMED-CT,183646003,Postoperative visit (finding),Cerebral Palsy
SNOMED-CT,183801001,Inpatient stay 3 days,Veteran PTSD
SNOMED-CT,183835003,Refer for angiogram (procedure),AVRr referral
SNOMED-CT,183856001,Referral to hypertension clinic,Hypertension
SNOMED-CT,183976008,Operative procedure planned (situation),sequence
SNOMED-CT,183996000,Sterilization requested (situation),Female Sterilization|Male Sterilization
SNOMED-CT,185086009,Chronic obstructive bronchitis (disorder),COPD
SNOMED-CT,185087000,Notifications (procedure),Hospice Treatment
SNOMED-CT,185316007,Indirect encounter (procedure),UTI_Telemed_Path
SNOMED-CT,185317003,Telephone encounter (procedure),UTI_Telemed_Path|hiv_care|Veteran Self Harm|Veteran PTSD
SNOMED-CT,185345009,Encounter for symptom,Veteran Prostate Cancer|infection|Ear Infections|Veteran mild TBI |UTI_ED_Path|Sleep Apnea|Colorectal Cancer|Veteran Hyperlipidemia|Sinusitis|Sore Throat|Asthma|Breast_cancer|Allergic Rhinitis|Veteran PTSD|Bronchitis|Veteran MDD|UTI_Ambulatory
SNOMED-CT,185347001,Encounter for problem (procedure),Veteran Prostate Cancer|Kidney Transplant|chemotherapy_breast|Lung Cancer|Gout|Veteran Self Harm|Colorectal Cancer|Fibromyalgia|Allergies and Treatment|Food Allergies|CABG referral|Dermatitis|MEND Weekly Sessions|Prescribing Opioids for Chronic Pain and Treatment of OUD|Self Harm|vhd_aortic|Opioid Addiction|hiv_care|Surgery_Therapy_Breast|hiv_diagnosis|Veteran MDD|UTI_Ambulatory|Injuries|Lupus|Congestive Heart Failure|anemia_sub|Rheumatoid Arthritis|Appendicitis|Sleep Apnea|hormonetherapy_breast|AVRr referral|Hypothyroidism|Attention Deficit Disorder|Breast_cancer|Veteran Lung Cancer|vhd_pulmonic|sequence|UTI_Telemed_Path|amputations|cabg_sequence|Acute Myeloid Leukemia for PCOR Research|Sepsis|Veteran PTSD|vhd_mitral|Dialysis|vhd_tricuspid|Osteoarthritis
SNOMED-CT,185349003,Encounter for check up,Total Joint Replacement|Cystic Fibrosis|Colorectal Cancer|Gallstones|EncounterModule|Injuries
SNOMED-CT,185389009,Follow-up visit (procedure),Breast_cancer|Total Joint Replacement|Sleep Apnea
SNOMED-CT,18946005,Epidural anesthesia,Pregnancy
SNOMED-CT,190905008,Cystic Fibrosis,Cystic Fibrosis
SNOMED-CT,19169002,Miscarriage in first trimester,Pregnancy
SNOMED-CT,192127007,Child attention deficit disorder,Attention Deficit Disorder
SNOMED-CT,195662009,Acute viral pharyngitis (disorder),Sore Throat
SNOMED-CT,195967001,Asthma,Asthma
SNOMED-CT,196416002,Impacted molars,Opioid Addiction
SNOMED-CT,197927001,Recurrent urinary tract infection (disorder),Urinary Tract Infections
SNOMED-CT,198992004,Antepartum eclampsia,Pregnancy
SNOMED-CT,200619008,Comprehensive interview and evaluation (procedure),Home Health Treatment
SNOMED-CT,200936003,Lupus erythematosus,Lupus
SNOMED-CT,201834006,Localized  primary osteoarthritis of the hand,Osteoarthritis
SNOMED-CT,203082005,Fibromyalgia (disorder),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,204949001,Renal dysplasia (disorder),Kidney Transplant|Chronic Kidney Disease
SNOMED-CT,206523001,Meconium Ileus,Cystic Fibrosis
SNOMED-CT,210098006,Domiciliary or rest home patient evaluation and management,Homelessness
SNOMED-CT,213150003,Kidney transplant failure and rejection (disorder),Kidney Transplant
SNOMED-CT,221360009,Spasticity (finding),Cerebral Palsy
SNOMED-CT,22253000,Pain (finding),Cerebral Palsy
SNOMED-CT,22298006,Myocardial infarction (disorder),Myocardial Infarction
SNOMED-CT,223470000,Discussion about signs and symptoms (procedure),UTI_HPI
SNOMED-CT,223484005,Discussion about treatment (procedure),Breast_cancer|UTI_Lab_Follow_Up
SNOMED-CT,223487003,Discussion about options (procedure),Breast_cancer
SNOMED-CT,223495004,Preparation of patient for procedure (regime/therapy),operation
SNOMED-CT,224295006,Only received primary school education (finding),SDoH HRSN
SNOMED-CT,224299000,Received higher education (finding),SDoH HRSN
SNOMED-CT,224355006,Served in armed forces (finding),SDoH HRSN
SNOMED-CT,225130001,Application of moisturizer to skin,Dermatitis
SNOMED-CT,225158009,Auscultation of the fetal heart,Pregnancy
SNOMED-CT,22523008,Vasectomy,Male Sterilization
SNOMED-CT,225297008,Care planning and problem solving actions (procedure),hiv_baseline
SNOMED-CT,225302006,Insulin Therapy,Cystic Fibrosis
SNOMED-CT,225317005,Restriction of movement,Gallstones
SNOMED-CT,225323000,Smoking cessation education,Hypertension|Congestive Heart Failure
SNOMED-CT,225337009,Suicide Risk Assessment,Veteran PTSD|Veteran MDD
SNOMED-CT,225338004,Risk assessment (procedure),preoperative|NSTEACS Pathway|STEMI Pathway
SNOMED-CT,225358003,Wound care,Gallstones|Injuries
SNOMED-CT,225386006,Pre-discharge assessment (procedure),Skilled Nursing Facility
SNOMED-CT,225415001,Close observation (regime/therapy),COPD
SNOMED-CT,225444004,At risk for suicide (finding),Veteran PTSD
SNOMED-CT,225756002,Every four hours (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,225757006,Every four to six hours (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,225953001,Evaluating response to treatment (procedure),UTI_Lab_Follow_Up
SNOMED-CT,226007004,Post-surgical wound care (regime/therapy),Kidney Transplant
SNOMED-CT,226029000,Exercise Therapy,Cystic Fibrosis
SNOMED-CT,226060000,Stress management,Fibromyalgia
SNOMED-CT,226138001,Alcohol-free diet,Injuries
SNOMED-CT,226164007,Very low sodium diet (finding),Kidney Transplant
SNOMED-CT,226234005,Healthy diet,Lupus|Rheumatoid Arthritis|Gout|Colorectal Cancer
SNOMED-CT,228557008,Cognitive and behavioral therapy (regime/therapy),Prescribing Opioids for Chronic Pain and Treatment of OUD|Attention Deficit Disorder
SNOMED-CT,229064008,Movement therapy (regime/therapy),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,229065009,Exercise therapy,Metabolic Syndrome Standards of Care|COPD
SNOMED-CT,229069003,Posture training (procedure),Cerebral Palsy
SNOMED-CT,229070002,Stretching exercises,Total Joint Replacement|Injuries
SNOMED-CT,229095001,Exercise class,MEND Weekly Sessions
SNOMED-CT,229152003,Lower limb exercises (regime/therapy),Dialysis
SNOMED-CT,229298005,Breathing control,Asthma
SNOMED-CT,229578001,Ice bath treatment,Veteran Prostate Cancer
SNOMED-CT,229580007,Ice therapy,Rheumatoid Arthritis|Gout
SNOMED-CT,229586001,Rest  ice  compression and elevation treatment program (regime/therapy),Injuries
SNOMED-CT,230265002,Familial Alzheimer's disease of early onset (disorder),Dementia
SNOMED-CT,230690007,Cerebrovascular accident (disorder),Stroke|outcomes
SNOMED-CT,230745008,Hydrocephalus (disorder),Spina Bifida
SNOMED-CT,232347008,Dander (animal) allergy,Outgrow Environmental Allergies
SNOMED-CT,232350006,House dust mite allergy,Outgrow Environmental Allergies
SNOMED-CT,232353008,Perennial allergic rhinitis with seasonal variation,Allergic Rhinitis
SNOMED-CT,232657004,Lung Transplant,Cystic Fibrosis
SNOMED-CT,232717009,Coronary artery bypass grafting (procedure),operation
SNOMED-CT,232816009,Aortic valve and adjacent structure operations (procedure),outcomes
SNOMED-CT,232965003,Implantation of ventricular assist device (procedure),or_intraop
SNOMED-CT,232967006,Implantation of left ventricular assist device (procedure),chf_lvad
SNOMED-CT,233174007,Cardiac pacemaker procedure (procedure),outcomes
SNOMED-CT,233553003,Vascular cannula removal (procedure),SAVRr_Operation|operation
SNOMED-CT,233604007,Pneumonia (disorder),end_outcomes|outcomes|Cerebral Palsy|Dementia
SNOMED-CT,233678006,Childhood asthma,Asthma
SNOMED-CT,23426006,Measurement of respiratory function (procedure),preoperative|Cystic Fibrosis|Bronchitis
SNOMED-CT,234262008,Excision of axillary lymph node (procedure),Surgery_Therapy_Breast
SNOMED-CT,234466008,Acquired coagulation disorder (disorder),end_outcomes|outcomes
SNOMED-CT,234817001,Insertion of oral appliance for the handicapped (procedure),Cerebral Palsy
SNOMED-CT,235595009,Gastroesophageal reflux disease (disorder),Cerebral Palsy
SNOMED-CT,235919008,Cholelithiasis,Gallstones
SNOMED-CT,236077008,Protracted diarrhea,Colorectal Cancer
SNOMED-CT,236931002,Methotrexate injection into tubal pregnancy,Pregnancy
SNOMED-CT,236974004,Instrumental delivery,Pregnancy
SNOMED-CT,237001001,Augmentation of labor,Pregnancy
SNOMED-CT,23745001,Documentation procedure (procedure),operation
SNOMED-CT,237602007,Metabolic syndrome X (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,239720000,Tear of meniscus of knee,Injuries
SNOMED-CT,239872002,Osteoarthritis of hip,Osteoarthritis
SNOMED-CT,239873007,Osteoarthritis of knee,Osteoarthritis
SNOMED-CT,24079001,Atopic dermatitis,Dermatitis
SNOMED-CT,241055006,Mammogram - symptomatic (procedure),Breast_cancer
SNOMED-CT,241149003,Videofluoroscopy swallow (procedure),Cerebral Palsy
SNOMED-CT,241615005,Magnetic resonance imaging of breast (procedure),Breast_cancer
SNOMED-CT,241645008,Magnetic resonance imaging of spine (procedure),Spina Bifida
SNOMED-CT,24165007,Alcoholism counseling,Veteran Substance Abuse Treatment
SNOMED-CT,241929008,Acute allergic reaction,Severe Allergic Reaction
SNOMED-CT,243063003,Postoperative procedure education (procedure),postop|chf_transplant
SNOMED-CT,243072006,Cancer education,Veteran Lung Cancer|Lung Cancer|Colorectal Cancer
SNOMED-CT,243077000,Recommendation to limit sexual activity,Female Sterilization|Male Sterilization
SNOMED-CT,243174005,Weaning from mechanically assisted ventilation (procedure),Sepsis
SNOMED-CT,24623002,Screening mammography (procedure),Breast_cancer
SNOMED-CT,246677007,Passive conjunctival congestion (finding),symptoms|end_symptoms
SNOMED-CT,248595008,Sputum finding (finding),symptoms|end_symptoms
SNOMED-CT,249497008,Vomiting symptom (finding),symptoms|end_symptoms
SNOMED-CT,25064002,Headache (finding),symptoms|end_symptoms
SNOMED-CT,252160004,Standard pregnancy test,Pregnancy|GU_Pregnancy_Check
SNOMED-CT,252480006,Simple walk test (procedure),preoperative
SNOMED-CT,252482003,Stair-climbing test (procedure),postop
SNOMED-CT,252895004,Urodynamic studies (procedure,Spina Bifida
SNOMED-CT,254632001,Small cell carcinoma of lung (disorder),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,254637007,Non-small cell lung cancer (disorder),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,254837009,Malignant neoplasm of breast (disorder),Breast_cancer
SNOMED-CT,256277009,Grass pollen (substance),Environmental Allergy Incidence
SNOMED-CT,256355007,Soy bean,Allergy Incidence
SNOMED-CT,25656009,Physical examination  complete (procedure),Breast_cancer
SNOMED-CT,260147004,House dust mite (organism),Environmental Allergy Incidence
SNOMED-CT,261323006,Portable oxygen cylinder (physical object),COPD
SNOMED-CT,261352009,Face mask (physical object),infection
SNOMED-CT,261554009,Reoperation (qualifier value),outcomes
SNOMED-CT,261754007,Continuous infusion (qualifier value),medications
SNOMED-CT,26212005,Replacement of aortic valve (procedure),SAVRr_Operation
SNOMED-CT,262521009,Traumatic injury of spinal cord and/or vertebral column (disorder),Injuries
SNOMED-CT,262574004,Bullet wound,Injuries
SNOMED-CT,263102004,Fracture subluxation of wrist,Injuries
SNOMED-CT,264287008,Animal dander (substance),Environmental Allergy Incidence
SNOMED-CT,265764009,Renal dialysis (procedure),Dialysis
SNOMED-CT,26604007,Complete blood count (procedure),UTI_ED_Bundle
SNOMED-CT,266694003,Heat therapy,Osteoarthritis|Injuries
SNOMED-CT,266707007,Drug addiction therapy,Opioid Addiction
SNOMED-CT,266753000,Referral for laboratory tests (procedure),UTI_Telemed_Path|AVRr referral
SNOMED-CT,266934004,Transport problem (finding),SDoH HRSN
SNOMED-CT,266948004,Has a criminal record (finding),SDoH HRSN
SNOMED-CT,267020005,History of tubal ligation (situation),Female Sterilization
SNOMED-CT,267036007,Dyspnea (finding),symptoms|end_symptoms
SNOMED-CT,267060006,Diarrhea symptom (finding),symptoms|end_symptoms
SNOMED-CT,267064002,Retention of urine (disorder),Cerebral Palsy
SNOMED-CT,267102003,Sore throat symptom (finding),symptoms|end_symptoms
SNOMED-CT,267253006,Fetus with chromosomal abnormality,Pregnancy
SNOMED-CT,26763009,Controlled ventilation procedure and therapy  initiation and management (procedure),postop|savrr_postop|admission
SNOMED-CT,268400002,12 lead electrocardiogram (procedure),postop|savrr_postop
SNOMED-CT,268533009,Sterilization education (procedure),Female Sterilization
SNOMED-CT,268556000,Urine screening for glucose,Pregnancy
SNOMED-CT,26929004,Alzheimer's disease (disorder),Dementia
SNOMED-CT,269828009,Syphilis infectious titer test (procedure),Pregnancy
SNOMED-CT,269911007,Sputum examination (procedure),Bronchitis
SNOMED-CT,270427003,Patient-initiated encounter,Pregnancy
SNOMED-CT,271280005,Removal of endotracheal tube (procedure),postop|savrr_postop|admission
SNOMED-CT,271442007,Fetal anatomy study,Pregnancy
SNOMED-CT,271737000,Anemia (disorder),anemia_sub|hiv_baseline
SNOMED-CT,271825005,Respiratory distress (finding),end_outcomes|outcomes
SNOMED-CT,272265001,Appliance for sleep apnea (physical object),Sleep Apnea
SNOMED-CT,274031008,Rectal polypectomy,Colorectal Cancer
SNOMED-CT,274474001,Bone immobilization,Injuries
SNOMED-CT,274531002,Abnormal findings diagnostic imaging heart+coronary circulat (finding),CABG referral
SNOMED-CT,274804006,Evaluation of uterine fundal height,Pregnancy
SNOMED-CT,275272006,Brain damage - traumatic,Injuries
SNOMED-CT,275408006,Postoperative renal failure (disorder),outcomes
SNOMED-CT,275833003,AFP test - antenatal,Pregnancy
SNOMED-CT,276239002,Therapy (regime/therapy),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,278365007,Anticoagulant-induced bleeding (disorder),outcomes
SNOMED-CT,278860009,Chronic low back pain (finding),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,27942005,Shock (disorder),Congestive Heart Failure
SNOMED-CT,28163009,Skin test for tuberculosis  Tine test (procedure),Pregnancy
SNOMED-CT,281789004,Antibiotic therapy (procedure),UTI_Ambulatory_Eval|UTI_Telemed_Path|UTI_ED_Eval
SNOMED-CT,281790008,Intravenous antibiotic therapy,Cystic Fibrosis
SNOMED-CT,283371005,Laceration of forearm,Injuries
SNOMED-CT,283385000,Laceration of thigh,Injuries
SNOMED-CT,283545005,Gunshot wound (disorder),Injuries
SNOMED-CT,284549007,Laceration of hand,Injuries
SNOMED-CT,284551006,Laceration of foot,Injuries
SNOMED-CT,287182007,Attempted suicide - suffocation,Self Harm|Veteran Self Harm
